order_id,customers,order_date,city,state,quantity,revenue,product_name,category_name,store_name,total_discount,Net Revenue
437,Adam Thornton,9/16/2016,Central Islip,NY,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,$180,"$3,420"
438,Javier Nichols,9/16/2016,Rowlett,TX,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Rowlett Bikes,$27,$513
438,Javier Nichols,9/16/2016,Rowlett,TX,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Rowlett Bikes,$27,$243
438,Javier Nichols,9/16/2016,Rowlett,TX,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Rowlett Bikes,$203,"$2,697"
438,Javier Nichols,9/16/2016,Rowlett,TX,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Rowlett Bikes,$180,"$3,420"
439,Meredith Bryan,9/17/2016,Spring Valley,NY,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,$66,$874
439,Meredith Bryan,9/17/2016,Spring Valley,NY,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,$400,"$7,600"
440,Hilda Harvey,9/17/2016,Ballston Spa,NY,2,898.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,$63,$835
440,Hilda Harvey,9/17/2016,Ballston Spa,NY,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,$406,"$5,394"
441,Morton Barron,9/18/2016,Bakersfield,CA,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,$53,$477
441,Morton Barron,9/18/2016,Bakersfield,CA,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Santa Cruz Bikes,$38,$511
442,Etsuko Garrison,9/18/2016,Richmond Hill,NY,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,$240,$960
442,Etsuko Garrison,9/18/2016,Richmond Hill,NY,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,$84,"$1,116"
442,Etsuko Garrison,9/18/2016,Richmond Hill,NY,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,$188,$752
443,Pandora Estes,9/18/2016,New Hyde Park,NY,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,$120,$480
443,Pandora Estes,9/18/2016,New Hyde Park,NY,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,$66,"$1,255"
444,Jamaal Albert,9/19/2016,Torrance,CA,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,$19,$251
444,Jamaal Albert,9/19/2016,Torrance,CA,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,$74,$986
444,Jamaal Albert,9/19/2016,Torrance,CA,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Santa Cruz Bikes,$60,$540
444,Jamaal Albert,9/19/2016,Torrance,CA,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,$60,"$1,140"
444,Jamaal Albert,9/19/2016,Torrance,CA,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Santa Cruz Bikes,$620,"$2,478"
445,Olevia Noel,9/19/2016,Kingston,NY,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$60,$240
445,Olevia Noel,9/19/2016,Kingston,NY,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,$42,$558
445,Olevia Noel,9/19/2016,Kingston,NY,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,$800,"$3,200"
446,Bart Hess,9/19/2016,Kingston,NY,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$54,$216
446,Bart Hess,9/19/2016,Kingston,NY,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,$84,"$1,116"
447,Vallie Dixon,9/20/2016,Rowlett,TX,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Rowlett Bikes,$100,$900
447,Vallie Dixon,9/20/2016,Rowlett,TX,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Rowlett Bikes,$290,"$5,510"
447,Vallie Dixon,9/20/2016,Rowlett,TX,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Rowlett Bikes,$126,"$1,674"
448,Nichelle Howell,9/21/2016,Scarsdale,NY,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,$27,$513
448,Nichelle Howell,9/21/2016,Scarsdale,NY,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,$47,$893
449,Justa Thompson,9/21/2016,Corona,NY,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,$240,$960
449,Justa Thompson,9/21/2016,Corona,NY,2,858.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,$43,$815
449,Justa Thompson,9/21/2016,Corona,NY,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,$37,$712
449,Justa Thompson,9/21/2016,Corona,NY,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,$560,"$7,440"
450,Laurence Christian,9/21/2016,Jamaica,NY,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,$27,$522
450,Laurence Christian,9/21/2016,Jamaica,NY,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,$38,$511
450,Laurence Christian,9/21/2016,Jamaica,NY,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,$132,"$1,189"
451,Charlsie Carson,9/21/2016,Saint Albans,NY,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,$27,$513
452,Trinidad Mcclain,9/22/2016,Baldwin,NY,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,$30,$570
452,Trinidad Mcclain,9/22/2016,Baldwin,NY,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,$84,"$1,597"
452,Trinidad Mcclain,9/22/2016,Baldwin,NY,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,$180,"$1,620"
452,Trinidad Mcclain,9/22/2016,Baldwin,NY,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,$800,"$7,200"
453,Shanna Bonner,9/22/2016,Canandaigua,NY,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$15,$285
453,Shanna Bonner,9/22/2016,Canandaigua,NY,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,$240,$960
453,Shanna Bonner,9/22/2016,Canandaigua,NY,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,$580,"$2,320"
454,Vanda Holmes,9/23/2016,Syosset,NY,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,$27,$513
454,Vanda Holmes,9/23/2016,Syosset,NY,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,$110,$990
454,Vanda Holmes,9/23/2016,Syosset,NY,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,$70,$930
455,Hildegarde Christensen,9/23/2016,Maspeth,NY,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,$150,"$2,850"
456,Alanna Barry,9/23/2016,Euless,TX,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Rowlett Bikes,$21,$279
456,Alanna Barry,9/23/2016,Euless,TX,2,858.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,$60,$798
457,Kami Rios,9/24/2016,Encino,CA,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Santa Cruz Bikes,$77,"$1,023"
457,Kami Rios,9/24/2016,Encino,CA,1,429.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,$86,$343
457,Kami Rios,9/24/2016,Encino,CA,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,$37,$712
457,Kami Rios,9/24/2016,Encino,CA,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Santa Cruz Bikes,$800,"$7,200"
458,Andy O'neill,9/25/2016,Rego Park,NY,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,$38,$502
458,Andy O'neill,9/25/2016,Rego Park,NY,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,$110,$440
458,Andy O'neill,9/25/2016,Rego Park,NY,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,$150,$600
458,Andy O'neill,9/25/2016,Rego Park,NY,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,$168,"$1,513"
458,Andy O'neill,9/25/2016,Rego Park,NY,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,$400,"$1,600"
459,Mila Good,9/25/2016,Plattsburgh,NY,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,$336,"$1,345"
460,Ladawn Downs,9/25/2016,Houston,TX,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Rowlett Bikes,$54,$486
460,Ladawn Downs,9/25/2016,Houston,TX,2,898.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Rowlett Bikes,$63,$835
460,Ladawn Downs,9/25/2016,Houston,TX,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,$22,$427
460,Ladawn Downs,9/25/2016,Houston,TX,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Rowlett Bikes,$580,"$2,320"
461,Brittney Rojas,9/26/2016,Kingston,NY,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,$55,$495
461,Brittney Rojas,9/26/2016,Kingston,NY,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,$42,$558
461,Brittney Rojas,9/26/2016,Kingston,NY,2,898.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,$90,$808
461,Brittney Rojas,9/26/2016,Kingston,NY,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,$580,"$2,320"
461,Brittney Rojas,9/26/2016,Kingston,NY,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,$180,"$3,420"
462,Lezlie Thompson,9/27/2016,Freeport,NY,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,$110,$990
463,Brent Calderon,9/27/2016,Corpus Christi,TX,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Rowlett Bikes,$38,$502
464,Georgeann Waller,9/28/2016,North Tonawanda,NY,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,$400,"$3,600"
465,Cheryll Snyder,9/28/2016,Brooklyn,NY,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,$100,$900
465,Cheryll Snyder,9/28/2016,Brooklyn,NY,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,$94,$846
466,Ernest Rollins,9/28/2016,Oakland Gardens,NY,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,$53,$477
466,Ernest Rollins,9/28/2016,Oakland Gardens,NY,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,$132,"$1,189"
466,Ernest Rollins,9/28/2016,Oakland Gardens,NY,2,898.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,$180,$718
466,Ernest Rollins,9/28/2016,Oakland Gardens,NY,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,$94,$376
466,Ernest Rollins,9/28/2016,Oakland Gardens,NY,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,$400,"$7,600"
467,Marry Benjamin,9/28/2016,Forney,TX,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Rowlett Bikes,$54,$486
467,Marry Benjamin,9/28/2016,Forney,TX,2,858.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,$60,$798
467,Marry Benjamin,9/28/2016,Forney,TX,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,$31,$418
467,Marry Benjamin,9/28/2016,Forney,TX,1,1549.00,Surly Straggler - 2016,Cyclocross Bicycles,Rowlett Bikes,$108,"$1,441"
467,Marry Benjamin,9/28/2016,Forney,TX,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Rowlett Bikes,$168,"$1,513"
468,Adelaida Hancock,9/29/2016,San Pablo,CA,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Santa Cruz Bikes,$50,$450
468,Adelaida Hancock,9/29/2016,San Pablo,CA,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,$45,$404
468,Adelaida Hancock,9/29/2016,San Pablo,CA,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Santa Cruz Bikes,$155,"$2,943"
468,Adelaida Hancock,9/29/2016,San Pablo,CA,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Santa Cruz Bikes,$300,"$5,700"
469,Chere Mcfadden,9/29/2016,Orchard Park,NY,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,$212,$848
469,Chere Mcfadden,9/29/2016,Orchard Park,NY,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,$203,"$2,697"
469,Chere Mcfadden,9/29/2016,Orchard Park,NY,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,$360,"$3,240"
470,Derrick Marks,9/30/2016,Glendora,CA,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Santa Cruz Bikes,$13,$256
470,Derrick Marks,9/30/2016,Glendora,CA,1,449.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,$22,$427
470,Derrick Marks,9/30/2016,Glendora,CA,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,$720,"$2,880"
471,Alane Mccarty,9/30/2016,San Diego,CA,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Santa Cruz Bikes,$27,$513
471,Alane Mccarty,9/30/2016,San Diego,CA,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,$54,$216
472,Jeanett Herman,9/30/2016,Lindenhurst,NY,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,$54,$486
472,Jeanett Herman,9/30/2016,Lindenhurst,NY,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,$53,$477
473,Elmo Arnold,9/30/2016,Long Beach,NY,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,$42,$558
474,Rory Cooper,10/1/2016,Rocklin,CA,2,898.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,$45,$853
474,Rory Cooper,10/1/2016,Rocklin,CA,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Santa Cruz Bikes,$336,"$1,345"
475,Manie Sanchez,10/1/2016,Queensbury,NY,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,$100,$400
475,Manie Sanchez,10/1/2016,Queensbury,NY,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,$240,$960
475,Manie Sanchez,10/1/2016,Queensbury,NY,2,858.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,$60,$798
476,Basilia Thornton,10/1/2016,Brentwood,NY,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$38,$502
476,Basilia Thornton,10/1/2016,Brentwood,NY,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,$60,"$1,140"
476,Basilia Thornton,10/1/2016,Brentwood,NY,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,$235,"$3,127"
476,Basilia Thornton,10/1/2016,Brentwood,NY,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,"$1,160","$4,640"
477,Josie Schultz,10/2/2016,Canyon Country,CA,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,$47,$423
477,Josie Schultz,10/2/2016,Canyon Country,CA,1,1549.00,Surly Straggler - 2016,Cyclocross Bicycles,Santa Cruz Bikes,$77,"$1,472"
478,Jayme Zamora,10/2/2016,Springfield Gardens,NY,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,$38,$502
479,Ivette Warren,10/3/2016,Franklin Square,NY,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,$54,$216
479,Ivette Warren,10/3/2016,Franklin Square,NY,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,$27,$522
479,Ivette Warren,10/3/2016,Franklin Square,NY,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,$42,$558
479,Ivette Warren,10/3/2016,Franklin Square,NY,1,1549.00,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,$310,"$1,239"
479,Ivette Warren,10/3/2016,Franklin Square,NY,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,$200,"$3,800"
480,Darcel Harmon,10/4/2016,Santa Clara,CA,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,$42,$558
480,Darcel Harmon,10/4/2016,Santa Clara,CA,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,$26,$503
480,Darcel Harmon,10/4/2016,Santa Clara,CA,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Santa Cruz Bikes,$145,"$2,755"
481,Jayson Rutledge,10/4/2016,Lake Jackson,TX,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Rowlett Bikes,$108,$432
481,Jayson Rutledge,10/4/2016,Lake Jackson,TX,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Rowlett Bikes,$84,"$1,116"
481,Jayson Rutledge,10/4/2016,Lake Jackson,TX,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Rowlett Bikes,$600,"$5,400"
482,Whitney Cash,10/5/2016,Hamburg,NY,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,$54,$216
482,Whitney Cash,10/5/2016,Hamburg,NY,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,$27,$243
483,Diana Cobb,10/6/2016,Fullerton,CA,1,429.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,$30,$399
484,Iola Rasmussen,10/6/2016,Monroe,NY,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,$27,$522
484,Iola Rasmussen,10/6/2016,Monroe,NY,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,$94,$376
484,Iola Rasmussen,10/6/2016,Monroe,NY,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,$300,"$5,700"
484,Iola Rasmussen,10/6/2016,Monroe,NY,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,$360,"$3,240"
485,Birdie Kramer,10/6/2016,Troy,NY,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,$27,$243
485,Birdie Kramer,10/6/2016,Troy,NY,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,$60,"$1,140"
486,Vinnie Chan,10/6/2016,Forest Hills,NY,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$30,$570
486,Vinnie Chan,10/6/2016,Forest Hills,NY,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,$210,"$2,790"
487,George Pickett,10/6/2016,Sunnyside,NY,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,$94,$376
488,Evelin Vargas,10/6/2016,Webster,NY,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,$38,$502
488,Evelin Vargas,10/6/2016,Webster,NY,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$13,$256
488,Evelin Vargas,10/6/2016,Webster,NY,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$30,$570
489,Carisa Carpenter,10/6/2016,Victoria,TX,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Rowlett Bikes,$360,"$3,240"
490,Onita Macdonald,10/7/2016,Glen Cove,NY,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,$38,$502
490,Onita Macdonald,10/7/2016,Glen Cove,NY,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,$27,$243
490,Onita Macdonald,10/7/2016,Glen Cove,NY,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$15,$285
490,Onita Macdonald,10/7/2016,Glen Cove,NY,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,$55,$495
491,Ji Burt,10/8/2016,Apple Valley,CA,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Santa Cruz Bikes,$27,$513
491,Ji Burt,10/8/2016,Apple Valley,CA,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,$53,"$1,007"
491,Ji Burt,10/8/2016,Apple Valley,CA,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Santa Cruz Bikes,"$1,200","$4,800"
492,Graciela Barber,10/9/2016,Oxnard,CA,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,$54,$486
492,Graciela Barber,10/9/2016,Oxnard,CA,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Santa Cruz Bikes,$30,$570
492,Graciela Barber,10/9/2016,Oxnard,CA,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,$47,$423
493,Rosalie Coffey,10/9/2016,Upland,CA,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,$26,$503
493,Rosalie Coffey,10/9/2016,Upland,CA,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Santa Cruz Bikes,$30,$570
493,Rosalie Coffey,10/9/2016,Upland,CA,2,898.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,$45,$853
494,Tanesha Sawyer,10/9/2016,Rosedale,NY,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$30,$270
495,Kecia Olsen,10/10/2016,Santa Cruz,CA,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,$54,$216
495,Kecia Olsen,10/10/2016,Santa Cruz,CA,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Santa Cruz Bikes,$150,"$2,850"
496,Ayanna Rhodes,10/10/2016,Hicksville,NY,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,$108,$432
496,Ayanna Rhodes,10/10/2016,Hicksville,NY,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,$27,$243
496,Ayanna Rhodes,10/10/2016,Hicksville,NY,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$60,$240
497,Kandis Mills,10/10/2016,Hamburg,NY,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,$70,$930
498,Divina Reeves,10/10/2016,Newburgh,NY,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,$27,$243
498,Divina Reeves,10/10/2016,Newburgh,NY,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,$38,$511
498,Divina Reeves,10/10/2016,Newburgh,NY,1,1549.00,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,$108,"$1,441"
499,Rodrick Shelton,10/11/2016,Canyon Country,CA,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,$108,$432
499,Rodrick Shelton,10/11/2016,Canyon Country,CA,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,$37,$493
499,Rodrick Shelton,10/11/2016,Canyon Country,CA,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,$120,"$1,080"
499,Rodrick Shelton,10/11/2016,Canyon Country,CA,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Santa Cruz Bikes,$336,"$1,345"
500,Julee Woodard,10/11/2016,Richmond Hill,NY,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,$54,$216
500,Julee Woodard,10/11/2016,Richmond Hill,NY,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,$55,"$1,045"
501,Barton Cox,10/11/2016,Amityville,NY,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,$27,$243
501,Barton Cox,10/11/2016,Amityville,NY,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$42,$558
